T;P;F
0;NaN;NaN
0.023617618;NaN;NaN
0.034736055;NaN;NaN
0.045730118;NaN;NaN
0.056295899;NaN;NaN
0.066851719;NaN;NaN
0.077375118;NaN;NaN
0.087925625;NaN;NaN
0.098941016;NaN;NaN
0.109483243;NaN;NaN
0.120051055;NaN;NaN
0.130574493;NaN;NaN
0.141693086;NaN;NaN
0.153313985;NaN;NaN
0.164252149;0.00025;4000
0.176327657;0.00025;4000
0.245290508;0.004666666667;214.2857143
0.257027266;0.004666666667;214.2857143
0.269007071;0.005;200
0.281025039;0.004291666667;233.0097087
0.294594766;0.004291666667;233.0097087
0.306948008;0.004166666667;240
0.319264219;0.002458333333;406.779661
0.330997266;0.002458333333;406.779661
0.342509805;0.005854166667;170.8185053
0.355430977;0.005854166667;170.8185053
0.366782344;NaN;NaN
0.379429141;NaN;NaN
0.391385625;0.004416666667;226.4150943
0.403378868;0.004791666667;208.6956522
0.415314453;0.004791666667;208.6956522
0.450321485;0.007375;135.5932203
0.463598555;0.005354166667;186.770428
0.475965469;0.005354166667;186.770428
0.487150313;0.004729166667;211.4537445
0.501263516;0.004729166667;211.4537445
0.513154688;0.004729166667;211.4537445
0.524244571;NaN;NaN
0.535971875;NaN;NaN
0.56135336;0.0050625;197.5308642
0.574356758;0.0050625;197.5308642
0.586085274;NaN;NaN
0.604013477;NaN;NaN
0.619944532;0.005291666667;188.976378
0.640755391;0.005291666667;188.976378
0.656025078;NaN;NaN
0.687115157;NaN;NaN
0.700364766;NaN;NaN
0.711515508;NaN;NaN
0.749206328;0.00525;190.4761905
0.761556094;NaN;NaN
0.772431368;NaN;NaN
0.782939727;NaN;NaN
0.794003321;NaN;NaN
0.804773828;NaN;NaN
0.815517578;NaN;NaN
0.826620977;NaN;NaN
0.838016055;NaN;NaN
0.848486211;NaN;NaN
0.859464024;0.0051875;192.7710843
0.876255586;0.0051875;192.7710843
0.887351719;NaN;NaN
0.898298907;NaN;NaN
0.909199688;NaN;NaN
0.920959805;NaN;NaN
0.9326875;NaN;NaN
0.944509024;NaN;NaN
0.956884883;NaN;NaN
0.981210938;0.002708333333;369.2307692
0.993683516;0.002708333333;369.2307692
1.006000157;0.0065625;152.3809524
1.018078203;0.0065625;152.3809524
1.030031993;NaN;NaN
1.042950039;NaN;NaN
1.055438516;NaN;NaN
1.06646543;NaN;NaN
1.07887293;NaN;NaN
1.090588711;NaN;NaN
1.104106797;0.006833333333;146.3414634
1.118195352;0.006833333333;146.3414634
1.167422422;NaN;NaN
1.180019141;NaN;NaN
1.193334883;0.005;200
1.208760938;NaN;NaN
1.220739414;NaN;NaN
1.245079102;0.003333333333;300
1.258069727;0.003333333333;300
1.271578243;0.006875;145.4545455
1.284157188;NaN;NaN
1.29664543;NaN;NaN
1.309831485;NaN;NaN
1.34615125;0.0045;222.2222222
1.486446094;0.005895833333;169.6113074
1.583017891;NaN;NaN
1.599163516;NaN;NaN
1.630944571;0.005708333333;175.1824818
1.847606836;NaN;NaN
1.862649375;0.006208333333;161.0738255
1.881637774;0.006208333333;161.0738255
1.895902032;0.007375;135.5932203
1.9111525;0.007291666667;137.1428571
2.028584727;0.005270833333;189.7233202
2.6246625;0.006770833333;147.6923077
2.901907227;0.004666666667;214.2857143
2.919702149;0.004666666667;214.2857143
2.934117735;0.003125;320
2.952476289;NaN;NaN
3.010053555;NaN;NaN
3.047831094;0.0073125;136.7521368
3.129145821;NaN;NaN
3.184031914;NaN;NaN
3.204294258;NaN;NaN
3.222807657;NaN;NaN
3.236197071;NaN;NaN
3.249896172;NaN;NaN
3.264847266;0.00625;160
3.278797383;0.00625;160
3.291585313;NaN;NaN
3.314596368;NaN;NaN
3.450798282;NaN;NaN
3.470346836;NaN;NaN
3.489656172;NaN;NaN
3.510463868;NaN;NaN
3.529488555;0.0049375;202.5316456
3.544952813;NaN;NaN
3.569303946;NaN;NaN
3.603239883;0.003770833333;265.1933702
3.618357071;0.003770833333;265.1933702
3.63163625;0.006729166667;148.6068111
3.669453907;NaN;NaN
3.682432813;NaN;NaN
3.695931836;NaN;NaN
3.724186914;0.0030625;326.5306122
3.740408868;NaN;NaN
3.752954649;NaN;NaN
3.765849453;NaN;NaN
3.780565078;NaN;NaN
3.796836641;NaN;NaN
3.810236797;0.002166666667;461.5384615
3.849823321;0.0055;181.8181818
4.335910391;0.007479166667;133.7047354
4.638278282;0.007083333333;141.1764706
5.648341914;0.006458333333;154.8387097
7.007401993;0.007375;135.5932203
7.049727188;0.001625;615.3846154
7.954165313;0.00675;148.1481481
8.115368399;0.007125;140.3508772
8.91610168;0.001520833333;657.5342466
9.052526758;0.004291666667;233.0097087
9.144707227;0.0063125;158.4158416
9.15671961;0.0063125;158.4158416
9.47768668;0.006375;156.8627451
9.542325078;NaN;NaN
9.559238633;NaN;NaN
9.829238711;0.0015;666.6666667
9.985627344;NaN;NaN
10.3561482;0.005645833333;177.1217712
10.63533238;0.007083333333;141.1764706
10.78217215;0.002645833333;377.9527559
10.80266184;0.002645833333;377.9527559
10.84019738;0.0064375;155.3398058
11.3187707;NaN;NaN
11.40238871;0.006833333333;146.3414634
11.59939457;0.00475;210.5263158
11.73812719;0.001541666667;648.6486486
11.79526711;0.00725;137.9310345
12.26494879;0.000125;8000
12.30244641;0.000125;8000
12.32169039;0.000125;8000
12.33467793;0.000125;8000
12.34626137;0.000125;8000
12.36409383;0.000125;8000
12.37759305;0.000125;8000
12.39046731;0.000125;8000
12.40613356;0.000125;8000
12.42360156;0.000125;8000
12.44182922;0.000125;8000
12.46134594;0.000125;8000
12.48079383;0.000125;8000
12.49740328;0.000125;8000
12.51067211;0.000125;8000
12.5273152;0.000125;8000
12.5401507;0.000125;8000
12.55266469;0.000125;8000
12.56513891;0.000125;8000
12.57998184;0.000125;8000
12.59566406;0.000125;8000
12.61271152;0.000125;8000
12.63280172;0.000125;8000
12.64930043;0.000125;8000
12.66578535;0.000125;8000
12.68598078;0.000125;8000
12.70555195;0.000125;8000
12.72362758;0.000125;8000
12.74124621;0.000125;8000
12.76200445;0.000125;8000
12.77924024;0.000125;8000
12.7935532;0.000125;8000
12.9288723;0.006916666667;144.5783133
12.94849711;0.006916666667;144.5783133
12.96874219;0.0002291666667;4363.636364
12.98913141;0.0068125;146.7889908
13.03228449;0.006916666667;144.5783133
13.2547327;0.003354166667;298.136646
13.27754141;0.000125;8000
13.32161242;0.000125;8000
13.34354656;0.000125;8000
13.36143582;0.000125;8000
13.37442977;0.000125;8000
13.3912268;0.000125;8000
13.40437191;0.000125;8000
13.41673731;0.000125;8000
13.42862504;0.000125;8000
13.44855297;0.000125;8000
13.48602215;0.000125;8000
13.52128758;0.000125;8000
13.53737274;0.000125;8000
13.54979582;0.00225;444.4444444
13.56323027;0.000125;8000
13.57646121;0.000125;8000
13.59052426;0.000125;8000
13.60504688;0.0002291666667;4363.636364
13.62017441;0.0002291666667;4363.636364
13.63602774;0.0002291666667;4363.636364
13.6679816;0.000125;8000
13.68629996;0.0069375;144.1441441
13.91502879;0.000125;8000
13.93408445;0.0002291666667;4363.636364
13.97585285;0.000125;8000
13.99241156;0.000125;8000
14.00713293;0.000125;8000
14.02365156;0.006791666667;147.2392638
14.04003977;0.006791666667;147.2392638
14.21044941;0.006729166667;148.6068111
14.27152688;0.006395833333;156.3517915
14.31893574;0.004229166667;236.453202
14.33505664;0.007083333333;141.1764706
14.53214941;0.0069375;144.1441441
14.62648574;0.005520833333;181.1320755
14.66462887;0.007229166667;138.3285303
14.6836227;0.006625;150.9433962
14.75468539;0.006833333333;146.3414634
14.7940466;0.004666666667;214.2857143
14.88569828;0.004791666667;208.6956522
14.90032242;0.004791666667;208.6956522
14.91190035;0.004791666667;208.6956522
14.92524941;0.004458333333;224.2990654
14.93890176;0.004458333333;224.2990654
14.98443543;NaN;NaN
15.00121535;0.006125;163.2653061
15.01592922;0.006125;163.2653061
15.02889238;0.006041666667;165.5172414
15.04737328;0.004083333333;244.8979592
15.0675927;NaN;NaN
15.10247774;NaN;NaN
15.12067508;NaN;NaN
15.1371266;NaN;NaN
15.15688566;NaN;NaN
15.17707816;NaN;NaN
15.19376649;NaN;NaN
15.23081934;NaN;NaN
15.24844445;NaN;NaN
15.31303703;NaN;NaN
15.87276121;0.0002291666667;4363.636364
15.98525707;0.006791666667;147.2392638
16.00242227;0.000125;8000
16.01619035;0.000125;8000
16.04408738;0.0015625;640
16.05671109;0.0015625;640
16.06783594;0.000125;8000
16.0796107;0.000125;8000
16.09232039;0.000125;8000
16.10321988;0.0035625;280.7017544
16.11513289;0.0035625;280.7017544
16.12726887;0.0002291666667;4363.636364
16.14647812;0.000125;8000
16.17023242;0.000125;8000
16.1898441;0.000125;8000
16.2082593;0.000125;8000
16.22450418;0.000125;8000
16.24101301;0.000125;8000
16.25811102;0.000125;8000
16.28863297;0.0005625;1777.777778
16.30685793;0.000125;8000
16.52643578;0.004;250
16.65130695;0.004708333333;212.3893805
16.66945543;NaN;NaN
16.68987215;NaN;NaN
16.76355738;0.005729166667;174.5454545
16.77761527;0.005729166667;174.5454545
16.9023741;0.007375;135.5932203
16.91602074;0.007375;135.5932203
17.01052926;0.00525;190.4761905
17.03127004;0.006666666667;150
17.0505077;0.007041666667;142.0118343
17.06898539;0.0041875;238.8059701
17.08691399;0.0058125;172.0430108
17.10456375;NaN;NaN
17.12598297;0.0056875;175.8241758
17.13912738;0.0056875;175.8241758
17.15110367;NaN;NaN
17.16611246;NaN;NaN
17.17903027;NaN;NaN
17.20975531;0.004041666667;247.4226804
17.22999617;0.007416666667;134.8314607
17.47036746;NaN;NaN
17.48962551;0.0070625;141.5929204
17.55319938;0.0015;666.6666667
17.68620746;0.005458333333;183.2061069
17.6987025;0.005458333333;183.2061069
18.07022867;0.0066875;149.5327103
18.80082965;NaN;NaN
18.86355027;0.0041875;238.8059701
18.87904492;0.0041875;238.8059701
18.89260496;0.006125;163.2653061
18.90940285;NaN;NaN
18.92418195;0.001479166667;676.056338
18.96969098;0.005125;195.1219512
19.36608711;0.005875;170.212766
19.42587688;0.000125;8000
19.44363871;0.000125;8000
19.46169367;0.000125;8000
19.47728125;0.000125;8000
19.49354719;0.000125;8000
19.51002027;0.000125;8000
19.52409871;0.000125;8000
19.53675055;0.000125;8000
19.54896078;0.000125;8000
19.5617148;0.000125;8000
19.57497539;0.000125;8000
19.58688684;0.000125;8000
19.6013341;0.000125;8000
19.61633074;0.000125;8000
19.62913684;0.000125;8000
19.6457923;0.000125;8000
19.66461766;0.000125;8000
19.68355406;0.000125;8000
19.69992024;0.000125;8000
19.71310242;0.000125;8000
19.73142648;0.000125;8000
19.74937156;0.000125;8000
19.76697121;0.000125;8000
19.78547719;0.000125;8000
19.80539457;0.000125;8000
19.82236062;0.000125;8000
19.84190156;0.000125;8000
19.86178969;0.000125;8000
19.87790926;0.000125;8000
19.8911591;0.000125;8000
19.90913328;0.000125;8000
19.92482387;0.000125;8000
19.94090379;0.000125;8000
19.9529127;0.000125;8000
19.96616238;0.000125;8000
19.97935133;0.000125;8000
20.07405898;0.0002291666667;4363.636364
20.0934323;0.005916666667;169.0140845
20.1119768;0.006479166667;154.340836
20.27604699;0.002625;380.952381
20.59952168;0.0002291666667;4363.636364
20.61882258;0.007479166667;133.7047354
20.639895;0.0035625;280.7017544
20.69903356;0.000125;8000
20.71731887;0.004208333333;237.6237624
20.7345468;0.0002291666667;4363.636364
20.95853774;0.0070625;141.5929204
20.97190828;0.0070625;141.5929204
21.04859285;NaN;NaN
21.06236371;0.004416666667;226.4150943
21.07642262;0.004416666667;226.4150943
21.10274176;0.005;200
21.11848102;0.005;200
21.14747367;NaN;NaN
21.16241734;0.004520833333;221.1981567
21.17502945;0.004520833333;221.1981567
21.18651113;0.003291666667;303.7974684
21.20026031;0.004625;216.2162162
21.21341457;0.004625;216.2162162
21.22590832;0.004541666667;220.1834862
21.2393668;NaN;NaN
21.25164078;NaN;NaN
21.29295863;NaN;NaN
21.34515164;0.005895833333;169.6113074
21.36123258;NaN;NaN
21.37924668;NaN;NaN
21.45199113;0.0063125;158.4158416
22.21294375;0.007145833333;139.941691
22.29708598;0.004375;228.5714286
22.38446172;0.0073125;136.7521368
22.52932945;NaN;NaN
22.58502289;NaN;NaN
22.60146031;NaN;NaN
22.6181998;NaN;NaN
22.63269106;0.005875;170.212766
22.66820234;0.007104166667;140.7624633
22.70207902;NaN;NaN
22.7189902;NaN;NaN
22.74755836;0.005791666667;172.6618705
22.79101145;NaN;NaN
22.80617609;0.004645833333;215.2466368
22.82216594;0.004645833333;215.2466368
22.83554102;0.007416666667;134.8314607
22.85260074;0.006083333333;164.3835616
22.89334559;0.005166666667;193.5483871
22.91255039;0.007125;140.3508772
22.92898719;0.007395833333;135.2112676
22.94784957;0.0038125;262.295082
22.9649016;0.005854166667;170.8185053
23.03164297;NaN;NaN
23.04948688;NaN;NaN
23.06946418;NaN;NaN
23.08890781;NaN;NaN
23.10610266;NaN;NaN
23.18405559;NaN;NaN
23.23659395;NaN;NaN
23.29863414;NaN;NaN
23.31672453;NaN;NaN
23.33340238;NaN;NaN
24.44335598;0.007333333333;136.3636364
24.4886573;0.006875;145.4545455
24.52465781;NaN;NaN
24.5491959;0.006166666667;162.1621622
24.64916863;NaN;NaN
24.70959805;NaN;NaN
25.35271633;0.0002291666667;4363.636364
25.56089934;NaN;NaN
25.57651621;NaN;NaN
25.65273922;0.00525;190.4761905
26.22439274;NaN;NaN
26.40521566;NaN;NaN
26.41982426;NaN;NaN
26.45380742;0.001416666667;705.8823529
26.96871148;0.007458333333;134.0782123
27.37849125;0.004916666667;203.3898305
27.45275594;0.006208333333;161.0738255
27.48938492;0.005916666667;169.0140845
27.50763422;0.004854166667;206.0085837
27.68728078;NaN;NaN
27.81966258;NaN;NaN
27.83857504;NaN;NaN
27.85308609;NaN;NaN
27.87325184;NaN;NaN
27.91445312;0.0049375;202.5316456
27.92922238;0.004375;228.5714286
27.94412609;0.002375;421.0526316
27.96138332;NaN;NaN
27.97893926;NaN;NaN
27.99263406;0.005666666667;176.4705882
28.05248664;0.0061875;161.6161616
28.08868348;0.007;142.8571429
28.13049539;0.002666666667;375
29.40991852;NaN;NaN
29.5623227;NaN;NaN
29.7284498;0.006291666667;158.9403974
29.74805195;NaN;NaN
29.76749664;NaN;NaN
29.80220457;NaN;NaN
29.8182191;NaN;NaN
29.88833543;NaN;NaN
30.02622285;0.006395833333;156.3517915
30.04093649;0.006395833333;156.3517915
30.48655828;0.007291666667;137.1428571
31.02146719;0.006541666667;152.866242
31.17531965;0.005791666667;172.6618705
31.2626357;0.0055625;179.7752809
31.27872211;0.0055625;179.7752809
31.2925007;0.007145833333;139.941691
31.34576473;0.007166666667;139.5348837
31.36245242;0.007270833333;137.5358166
31.37787289;0.007270833333;137.5358166
31.41329969;NaN;NaN
31.43110828;0.006270833333;159.4684385
31.45019059;0.005208333333;192
31.46493399;0.005375;186.0465116
31.47931188;0.005375;186.0465116
31.49087777;NaN;NaN
31.50344969;NaN;NaN
31.51647457;NaN;NaN
31.52867445;NaN;NaN
31.54596867;NaN;NaN
31.56557676;NaN;NaN
31.58294547;NaN;NaN
31.60069016;NaN;NaN
31.63371152;0.0014375;695.6521739
31.65428598;0.007416666667;134.8314607
31.67224098;0.004895833333;204.2553191
31.89634039;0.006395833333;156.3517915
31.97225973;0.004479166667;223.255814
32.21150332;0.006895833333;145.0151057
32.24929633;0.006145833333;162.7118644
32.30492234;0.005354166667;186.770428
32.31798324;0.005354166667;186.770428
32.41930762;NaN;NaN
32.43271316;NaN;NaN
32.91413871;0.0065625;152.3809524
32.94643875;0.00725;137.9310345
33.19293508;0.006145833333;162.7118644
33.21266438;0.0070625;141.5929204
33.26678844;0.007;142.8571429
33.38645895;NaN;NaN
33.42026387;NaN;NaN
33.44088152;NaN;NaN
33.50601434;0.001375;727.2727273
33.51934324;0.001375;727.2727273
33.54503434;0.006270833333;159.4684385
33.64050621;NaN;NaN
33.65183914;NaN;NaN
34.61698801;0.005229166667;191.2350598
34.64654859;NaN;NaN
34.70064332;NaN;NaN
34.71458984;NaN;NaN
34.80999742;0.001395833333;716.4179104
34.85364828;0.006916666667;144.5783133
35.45481738;0.007041666667;142.0118343
35.81610024;0.006916666667;144.5783133
36.01502125;0.007041666667;142.0118343
36.55658863;NaN;NaN
36.59648211;0.0015;666.6666667
37.14325141;0.006770833333;147.6923077
37.1572884;0.006770833333;147.6923077
37.37412453;NaN;NaN
37.43545129;0.0069375;144.1441441
37.45700879;0.006645833333;150.4702194
37.477365;NaN;NaN
37.56307293;NaN;NaN
37.58267516;NaN;NaN
37.62388473;NaN;NaN
37.64491262;NaN;NaN
37.66159527;NaN;NaN
37.67845809;NaN;NaN
37.69179934;NaN;NaN
37.72719106;NaN;NaN
37.74624578;0.006125;163.2653061
37.79357871;NaN;NaN
37.8126593;NaN;NaN
37.85612477;NaN;NaN
37.87155621;0.004;250
37.91084758;NaN;NaN
37.94596723;NaN;NaN
38.00359059;NaN;NaN
38.02085188;NaN;NaN
38.03465859;0.006666666667;150
38.07246352;0.005125;195.1219512
38.09020594;0.003791666667;263.7362637
38.10976324;0.0033125;301.8867925
38.12826965;0.002125;470.5882353
38.14467141;0.003583333333;279.0697674
38.16052488;0.003583333333;279.0697674
38.17340723;0.00475;210.5263158
38.20930215;0.006145833333;162.7118644
38.22853156;NaN;NaN
38.26763121;0.0046875;213.3333333
38.28706848;0.004583333333;218.1818182
38.30743836;NaN;NaN
38.34109574;0.002375;421.0526316
38.35817699;0.002375;421.0526316
38.39454227;0.00725;137.9310345
38.41564371;NaN;NaN
38.43838168;0.0039375;253.968254
38.45856516;NaN;NaN
38.47670012;0.0060625;164.9484536
38.49631359;0.0056875;175.8241758
38.53334473;NaN;NaN
38.55751387;NaN;NaN
38.57689195;NaN;NaN
38.67335586;0.005;200
38.74337625;NaN;NaN
38.76025617;NaN;NaN
38.77387996;NaN;NaN
38.79299777;0.006270833333;159.4684385
38.82285438;0.005625;177.7777778
38.83463379;0.005625;177.7777778
38.84870168;0.0071875;139.1304348
38.86124871;0.0061875;161.6161616
38.87292398;0.0061875;161.6161616
38.88406895;0.005541666667;180.4511278
38.89611113;0.005541666667;180.4511278
38.90732699;0.005770833333;173.2851986
38.91998848;0.005770833333;173.2851986
38.93130973;0.005916666667;169.0140845
38.94339367;0.004458333333;224.2990654
38.95552812;0.004458333333;224.2990654
38.96666324;NaN;NaN
38.97835359;NaN;NaN
